,tweet_id,created_at,user,location,text
3703,'1334293712092979202,12/3/2020 0:29,anjalienjeti,USA,Someone please commission me to write an essay about how to get two books ready for publication at the exact same t… https://t.co/KWw9TPrvES
3704,'1334293709911969792,12/3/2020 0:29,jentiphansen,USA,@GOPChairwoman @KLoeffler @Perduesenate The majority of the other GOP senators haven't said that the elections are… https://t.co/KleNvRCNIc
3705,'1334293706849964033,12/3/2020 0:29,shepherdahlers,USA,"The right: nullify elections, declare martial law, and kill anyone who disagrees!

The left: cancel debt, suspend m… https://t.co/r4Tpf8jiv0"
3706,'1334293703326715904,12/3/2020 0:29,__KAIKEA__,USA,https://t.co/Maymf3FBaa What's going on w/ Niihau? #Antifacsist #Antifa #Hawaii #Kanaka #Heaha #Justice #Elections #Politics
3707,'1334293680434327553,12/3/2020 0:29,aedurkinricher,USA,"Facing death threats, the security director for Dominion Voting Systems was forced into hiding. Even now, he is get… https://t.co/jofbFSBIh8"
3708,'1334293676504330242,12/3/2020 0:29,gail834,Unknown,"Whistleblowers allege ballots illegally crossed state lines, ballot backdating, digital manipulation | Just The News https://t.co/nWRAEjAFjd"
3709,'1334293667352338433,12/3/2020 0:29,Stephen21538434,Unknown,@buskirk_scott @FrankAmari2 @realDonaldTrump Trump has a large following in rural and less suburban areas. Biden wo… https://t.co/9kitVRGexn
3710,'1334293663694921730,12/3/2020 0:29,amylynhatch,USA,I refuse to retweet this maniac but WTAF is this? I will ask again — where are the adults? Do you seriously want to… https://t.co/G9UBrNkOQL
3711,'1334293663552299009,12/3/2020 0:29,herenowhere3,USA,There's a sect of Twitter that doesn't care that handing elections to Republicans prevents the change they claim to… https://t.co/cEG5WubyoV
3712,'1334293651967635458,12/3/2020 0:29,galinab77,USA,"2020 USA Elections - Prayer Meeting // Wednesday, December 2 https://t.co/3pxE4I5Blf via @YouTube   Please join us… https://t.co/RCpvqFX2Ne"
3713,'1334293636012453888,12/3/2020 0:29,robtrevena,USA,@ProjectLincoln Georgia Republicans boycott the Senate elections in Georgia to show support for Donald Trump.… https://t.co/geQHDPRW5g
3714,'1334293634930229248,12/3/2020 0:29,Midnigh15329596,USA,@mtgreenee the fine print says “Contributions will be used in connection with federal elections”. I thought those were rigged and stolen?
3715,'1334293633407746051,12/3/2020 0:29,HawaiiDelilah,USA,The last throes of Trump’s presidency have turned ugly-even dangerous. Election officials are being hounded into hi… https://t.co/NAfeFNFMZn
3716,'1334293633290260480,12/3/2020 0:29,Sustainable_WA,Other,"PUT SAP ON THE MAP

(IN WA) #wapol

WA State General Election - Key dates: https://t.co/YHe7t2lDmd https://t.co/GFq8DbpBP2"
3717,'1334293626633928708,12/3/2020 0:29,MarcusTheWolf9,USA,"@ScottAdamsSays They want communism, let them have it.

Once confidence in free and fair elections is lost, we are… https://t.co/7EAtuAEhvz"
3718,'1334293622108413962,12/3/2020 0:29,Me264qElegy,Unknown,"@CBSNews @bluestein REPUBLICANS, DEMOCRATS &amp; INDEPENDENTS VOTED TRUMP OUT! THERE IS ELECTION INTEGRITY!! THE ELECTI… https://t.co/9rDXe4VqRR"
3719,'1334293616320102400,12/3/2020 0:29,hotrod232,Other,Trump makes 45-minute statement restating election fraud allegations Great news the Obama and the DNC Election  did… https://t.co/Nja4MT5YPF
3720,'1334293599098339328,12/3/2020 0:29,TeeMichelle57,USA,Pro-Trump Lawyers Say GOP Governor in Georgia Is a Chinese Agent and Blame George Soros https://t.co/028DLPxkIn #SmartNews
3721,'1334293579422842882,12/3/2020 0:29,MovvaVKR,Other,"@SenTedCruz @theblaze USA DEMOCRACY = KINGDOM DEMOCRACY 

USA ELECTION System is FULL of FLAWS

NATIONAL ELECTIONS… https://t.co/2N6UydylOB"
3722,'1334293578407956481,12/3/2020 0:29,woodsro0,USA,"@MammaTJones @dee_carrigan @TX_WalkerRanger I don't care who wins one way or the other, but the way these elections… https://t.co/78vveTlqeG"
3723,'1334293569973014528,12/3/2020 0:29,brokensticks1,Unknown,"@JudicialWatch Read ur report re; DHS FOYA reports, but what about Indian? They also caught DHS attempting to hack… https://t.co/6jwq3Xq7U4"
3724,'1334293564407250944,12/3/2020 0:29,DTruvet,Unknown,"The world has been so trained to chase trump's latest atrocities.

He's fundamentally undermining American, and for… https://t.co/udLsk8OnYX"
3725,'1334293560645062662,12/3/2020 0:29,solutions60,USA,@CPaperBlessings @Sdptsue18 @seanhannity There's no legitimate question about the integrity of our elections. It's… https://t.co/06Xjw4xdYT
3726,'1334293548599013376,12/3/2020 0:29,LOTUS600,Unknown,@realDonaldTrump 1/2 It is very sad to see you standing there and declaring that you really did not know just how m… https://t.co/7cs50pytC2
3727,'1334293543687483392,12/3/2020 0:29,RegulatorS1a,Other,"We can not and will never call President, someone who has stolen the 2020 elections, Every lie will be revealed. An… https://t.co/5ZYRdwI1rl"
3728,'1334293540428365824,12/3/2020 0:29,non_dor,Unknown,@theinkbubble @DonaldJTrumpJr So you need to hold elections until dictator Donnie wins??? Got it....
3729,'1334293536888512520,12/3/2020 0:29,TheCharlesDowns,USA,If you choose not to vote in the Georiga Senate elections you are inviting @SenateDems one step closer to destroyin… https://t.co/vpEC9mDosR
3730,'1334293528210530306,12/3/2020 0:29,7Melania,Unknown,"Would you not want an investigation to ensure we had fair and free elections? 

Or you only care about honesty when… https://t.co/a97OUfDrq9"
3731,'1334293525362434053,12/3/2020 0:29,NotmypresResist,Unknown,"So what is Lindsey signaling to trump now via fox news? 🤔
@SenateGOP should grow a pair and slap the #25thAmendment… https://t.co/vMTb9SB0Ml"
3732,'1334293504097337344,12/3/2020 0:28,buddymoran,Unknown,"@ksorbs Gullible if you believe this. ""...calling an election unfair does not make it so. Charges require specific… https://t.co/0rmVw2MwYB"
3733,'1334293501920509953,12/3/2020 0:28,JnarayanNarayan,USA,@AugustMoonSouth @ksorbs What evidence did Hillary and ugly Nancy saw for impeachment and why did Obama Hussain und… https://t.co/Ug6zQ075bO
3734,'1334293494282772486,12/3/2020 0:28,mattr1682,USA,@thewanderer1911 @WheezyNC @LindseyGrahamSC @marthamaccallum @FoxNews If they want to revel in unfounded conspiracy… https://t.co/m2AF7Df4yX
3735,'1334293461835669506,12/3/2020 0:28,rivera_lou,Unknown,@Erin66213122 @Lisa_skinnypig @realDonaldTrump You’re in trouble for not wearing clothes in public because of state… https://t.co/FYVTWBkhKt
3736,'1334293456898953221,12/3/2020 0:28,Me264qElegy,Unknown,"@MSNBC @SykesCharlie REPUBLICANS, DEMOCRATS &amp; INDEPENDENTS VOTED TRUMP OUT! THERE IS ELECTION INTEGRITY!! THE ELECT… https://t.co/0ewbt51fwD"
3737,'1334293445087698951,12/3/2020 0:28,RandallVC,Other,'They have not earned your vote': Trump allies urge Georgia Republicans to sit out Senate runoffs https://t.co/ch4NZ40inq via @USATODAY
3738,'1334293436170694656,12/3/2020 0:28,Parenthead,USA,"@realDonaldTrump You won with Russia's help; that's a proven FACT.
You have been brainwashing your #MAGAts since yo… https://t.co/XSV31jrxoW"
3739,'1334293428973293568,12/3/2020 0:28,KimberlyMcKeeve,Unknown,"Trump's grift depends on getting his followers to believe he is seriously  fighting Biden's win, 
no matter how man… https://t.co/H5ZXdqI8sM"
3740,'1334293418424471553,12/3/2020 0:28,d1rt_bl0ck,USA,and none of these would have ever happened if george just showed up for the elections
3741,'1334293407490043904,12/3/2020 0:28,CE0TrapHouse,Unknown,@almightygenie @TheOldSalty Elections are inherently liberal.
3742,'1334293398489067520,12/3/2020 0:28,Me264qElegy,Unknown,"@nprpolitics REPUBLICANS, DEMOCRATS &amp; INDEPENDENTS VOTED TRUMP OUT! THERE IS ELECTION INTEGRITY!! THE ELECTION IS O… https://t.co/66pzI0KUSQ"
3743,'1334293391371350017,12/3/2020 0:28,hardknoxfirst,USA,Iowa Democrat to challenge 6-vote loss in appeal to US House #SmartNews  https://t.co/XAoX3XEH7e
3744,'1334293379061002240,12/3/2020 0:28,philtr68,USA,@JamesOKeefIII As a Trump supporter this news better be beyond BC Americans who voted for Trump are tired about bre… https://t.co/nM0Fh5Hj6e
3745,'1334293377831952384,12/3/2020 0:28,mrssalcido,Unknown,How is Gov Kemp and every official involved with GA elections going to secure the Jan 5 election??  Or is America g… https://t.co/MTZJMr4z9L
3746,'1334293373247574018,12/3/2020 0:28,GatchellCharles,USA,"@GOP @PressSec Yep, All Democrat are bad people. They steal elections. The are lazy and dishonest. This is what Don… https://t.co/1JOHzBJKLK"
3747,'1334293366792740864,12/3/2020 0:28,alivaldes,Unknown,"@Kathy86451103 @DerreckMaloy @realDonaldTrump Your statement is confusing. Don’t understand. But x example, Cuba ca… https://t.co/YzFBVwPbci"
3748,'1334293360497094657,12/3/2020 0:28,virtualgina,Unknown,@LisasLuck @TheView @sunny Because several Democrats lost elections after the DTP “slogan” was used again as them..... 🤷🏾‍♀️
3749,'1334293356768358402,12/3/2020 0:28,ChiefLeast,Unknown,"@willchamberlain I vote in multiple democratic primary and general elections. From GA to Mich, Arizona to PA. Multiple times. Big deal."
3750,'1334293352037150720,12/3/2020 0:28,stevhez46,Unknown,"https://t.co/FMIwD2ZFfn
This is one of d most important speech of @realDonaldTrump in history.D complete exposition… https://t.co/6nxJXsfz1y"
3751,'1334293335012302848,12/3/2020 0:28,H__Sandhu,Other,"@Nicolay_Slater Yes. Prior to the elections in 2017 &amp; 2018. Met with key stakeholders in Govt: BCNDP, TransLink, Me… https://t.co/COuIi8Um5L"
3752,'1334293329467633664,12/3/2020 0:28,Average10044460,USA,@19CNOTE @Balaram88022543 @f_descloux @TakkyYT @realDonaldTrump Unfortunately way too many dishonest people out the… https://t.co/1IJzMyddJP
3753,'1334293308064010240,12/3/2020 0:28,HowardFallon1,Unknown,@realDonaldTrump Your attempts to undermine our elections show that you put yourself over our country.
3754,'1334293307300704256,12/3/2020 0:28,MaxHailperin,Unknown,I kind of feel like a lawyer who files an elections case in Minnesota ought to know that Minnesota is exempt from H… https://t.co/H7C1oJoaMe
3755,'1334293291781795841,12/3/2020 0:28,d_iadarola,Unknown,"Georgia Republicans, remember, the January election is rigged! Don't vote! Stay home. You've got to protest this el… https://t.co/I9wjka6ie1"
3756,'1334293264611106818,12/3/2020 0:27,mattrodierphot1,USA,It’s interesting to watch the GOP simultaneously make the ridiculous argument that (1) elections are rigged and vot… https://t.co/d0a45teOkg
3757,'1334293251067621378,12/3/2020 0:27,hitendraPatel,USA,@realDonaldTrump What would you tell your kid who lost the school elections for student body president?
3758,'1334293238841290755,12/3/2020 0:27,SaraAkbar19,Unknown,"Wilson Alum Margarita Lopez Maya will be speaking!!!

https://t.co/XEICtjgGFf"
3759,'1334293238841110528,12/3/2020 0:27,nasan_2020,Unknown,"@RudyGiuliani 2/ ……darkness…"" ----This speech by Reagan in 1964 reads like a cry of being stolen in the general ele… https://t.co/aHENvNRrl5"
3760,'1334293205005848577,12/3/2020 0:27,JShady75,Other,@PolitiKurd Voting doesn't mean shit either way if the elections are rigged.
3761,'1334293194238959617,12/3/2020 0:27,ssh365,Unknown,"@nate_bronze @Noahpinion The only right answer.
Twitter is just too left
Bernie trended a million times in the prim… https://t.co/Q9u89wUVBa"
3762,'1334293191059795971,12/3/2020 0:27,AbsoluteMadDad,USA,@KhayonB @Cernovich This makes less than zero sense. To support Trump let's spite Trump and do the opposite of what… https://t.co/mlAytPfz1M
3763,'1334293188425756674,12/3/2020 0:27,ConnieEl56,Unknown,@jkhk62 @conejoexpress @PeterDa20189802 @RudyGiuliani I have not donated any money. I am against the big money elec… https://t.co/Pm5rQSooV0
3764,'1334293186378756097,12/3/2020 0:27,Daniell90535251,Unknown,@YourTrueGod1 @Chet53720652 @itsJeffTiedrich @realDonaldTrump The way all of you accepted a Trump win in 2016? Four… https://t.co/sOJWBaN2ss
3765,'1334293183287750658,12/3/2020 0:27,ryancbriggs,USA,"@adogfromsinope I mean, winning elections helps a lot. And the evidence that the police reduce crime is pretty over… https://t.co/J8bu9bUaUa"
3766,'1334293167076675586,12/3/2020 0:27,CaterinoBob,USA,"Demicrsfs fucking with Americans elections, deny it. Telling us dont bother looking for fraud,

Its like a criminal… https://t.co/z3X8Mj6ul6"
3767,'1334293161875808256,12/3/2020 0:27,David26074543,Unknown,@RangcomX @RobertStolorz @quinnjj101 @RSBNetwork @KelemenCari @RudyGiuliani He was not an actual standing judge he… https://t.co/gf3yLASFs9
3768,'1334293143148224517,12/3/2020 0:27,dafialtsbd234,Unknown,@lynmark22 @the_resistor @realDonaldTrump I beg to differ. Democrats are suppressing the votes. Like have have for… https://t.co/iueKqljFv9
3769,'1334293132511498240,12/3/2020 0:27,Citoyennejeanne,Unknown,@Susanvintageave @ProjectLincoln Write In votes not permitted in GA runoff elections. Whole point of them is to hel… https://t.co/ZKUWpTy5Gl
3770,'1334293129973927936,12/3/2020 0:27,SixQ2020,USA,Does the recent actions of mayors and governor's make you question the integrity of those elections?
3771,'1334293129583857664,12/3/2020 0:27,2FaithfulBBums,Unknown,This may be the most important speech I've ever made.... https://t.co/lB7ON16HOg via @YouTube PROTECT our nation. D… https://t.co/BJoan4JUgu
3772,'1334293123762098176,12/3/2020 0:27,libobserver,USA,"#Liberia: The #peacecampaigners were not only collecting garbage, but also engaging young people to avoid electoral… https://t.co/cr93DsNNUM"
3773,'1334293122818453504,12/3/2020 0:27,EnriquejuanJ,Unknown,@LindseyGrahamSC I smell something fishy... A month has passed and now we have people screaming fraudulent election… https://t.co/GeY1ECuMNT
3774,'1334293105621647362,12/3/2020 0:27,Lalithanandan,Unknown,@muralwrites True admk people will not vote for BJP. BJP vote bank will become 1 % this elections. They need to be taught a hard lesson.
3775,'1334293101591076864,12/3/2020 0:27,IndianaMichigan,Unknown,"Are you that uninformed, that you think every single election result for State and Local elections were valid, but… https://t.co/FGf7Dm5VL1"
3776,'1334293097111490562,12/3/2020 0:27,antigravitymag,USA,"Mayor Cantrell has a different vision for the funds—creating a patrol group made up of off-duty NOPD officers, and… https://t.co/1Sfzkf7Y0L"
3777,'1334293091453448192,12/3/2020 0:27,h_o_r_n_y_,Unknown,"this is the first time she has called me that but back in the 2016 elections, i wasn’t even old enough to vote, i w… https://t.co/0HhHMvdb5n"
3778,'1334293090123669505,12/3/2020 0:27,MarvSafari,USA,"@johncardillo @realDonaldTrump Why would I bother voting in elections that are rigged?

Why would I vote for the pe… https://t.co/RvHpe8q009"
3779,'1334293086760017920,12/3/2020 0:27,GovernorTomWolf,USA,"If Rep. Metcalfe really cared about elections, he would have listened to local officials who begged for the legisla… https://t.co/Cpu6WUbkeL"
3780,'1334293070515474433,12/3/2020 0:27,Mnick1979,USA,@GiannoCaldwell Major cheating in our elections
3781,'1334293061359251457,12/3/2020 0:27,BRussellSoFla,Unknown,I've stayed out of the election fraud until now but common sense tells you the mail in ballot rejection rate can't… https://t.co/GRRNPjd8pI
3782,'1334293039968186369,12/3/2020 0:27,MarkWhittier1,USA,"By all means, Trump MAGA supporters.....don't vote in the GA runoff elections!  STAY AWAY!  🙏  Or, write in Trump. https://t.co/a4bXTrerNF"
3783,'1334293033089527808,12/3/2020 0:27,wewebb,USA,"@TomPurc86199269 @tribelaw @RonJohnsonWI 1/ Dominion is foreign based, but is in what used to be called the Dominio… https://t.co/1S56fDqm4x"
3784,'1334293021421080576,12/3/2020 0:27,Me264qElegy,Unknown,"@Jim_Jordan @JudiciaryGOP REPUBLICANS, DEMOCRATS &amp; INDEPENDENTS VOTED TRUMP OUT! THERE IS ELECTION INTEGRITY!! THE… https://t.co/oq6HQ2RmDj"
3785,'1334292999061139460,12/3/2020 0:26,hutchian,Unknown,@dwabriz Wouldn't it be the 1983 and 1986 elections?
3786,'1334292993608613889,12/3/2020 0:26,robertzraick,Unknown,@Lissthesassy @realDonaldTrump How can anyone fall for the claim that election fraud is extremely rare in U.S. elec… https://t.co/E3yym6hcRS
